#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
2.200000000000000000e+01,4.974900000000000000e+04,1.030000000000000000e+02,1.310000000000000000e+02,6.900000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,2.780000000000000000e+02
2.300000000000000000e+01,4.972700000000000000e+04,1.110000000000000000e+02,1.390000000000000000e+02,7.100000000000000000e+01,4.400000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,3.030000000000000000e+02
2.400000000000000000e+01,4.971300000000000000e+04,1.010000000000000000e+02,1.620000000000000000e+02,8.900000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00,9.100000000000000000e+01,3.500000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,3.210000000000000000e+02
2.500000000000000000e+01,4.968400000000000000e+04,1.150000000000000000e+02,1.780000000000000000e+02,9.300000000000000000e+01,4.900000000000000000e+01,0.000000000000000000e+00,9.900000000000000000e+01,3.900000000000000000e+01,0.000000000000000000e+00,1.700000000000000000e+01,3.540000000000000000e+02
2.600000000000000000e+01,4.965100000000000000e+04,1.300000000000000000e+02,1.920000000000000000e+02,9.700000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.090000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,3.900000000000000000e+02
2.700000000000000000e+01,4.962200000000000000e+04,1.400000000000000000e+02,2.060000000000000000e+02,9.800000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00,1.180000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,4.220000000000000000e+02
2.800000000000000000e+01,4.959800000000000000e+04,1.480000000000000000e+02,2.150000000000000000e+02,1.040000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+00,1.240000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,4.500000000000000000e+02
2.900000000000000000e+01,4.957100000000000000e+04,1.540000000000000000e+02,2.340000000000000000e+02,1.140000000000000000e+02,7.700000000000000000e+01,1.000000000000000000e+00,1.310000000000000000e+02,4.900000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01,4.800000000000000000e+02
3.000000000000000000e+01,4.953700000000000000e+04,1.710000000000000000e+02,2.510000000000000000e+02,1.190000000000000000e+02,7.900000000000000000e+01,1.000000000000000000e+00,1.430000000000000000e+02,5.900000000000000000e+01,0.000000000000000000e+00,3.100000000000000000e+01,5.170000000000000000e+02
3.100000000000000000e+01,4.950500000000000000e+04,1.840000000000000000e+02,2.640000000000000000e+02,1.170000000000000000e+02,8.800000000000000000e+01,1.000000000000000000e+00,1.470000000000000000e+02,6.200000000000000000e+01,0.000000000000000000e+00,3.500000000000000000e+01,5.520000000000000000e+02
3.200000000000000000e+01,4.947400000000000000e+04,1.910000000000000000e+02,2.770000000000000000e+02,1.270000000000000000e+02,1.010000000000000000e+02,1.000000000000000000e+00,1.540000000000000000e+02,6.500000000000000000e+01,0.000000000000000000e+00,3.900000000000000000e+01,5.860000000000000000e+02
3.300000000000000000e+01,4.944100000000000000e+04,1.970000000000000000e+02,2.950000000000000000e+02,1.380000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+00,1.690000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00,3.700000000000000000e+01,6.220000000000000000e+02
3.400000000000000000e+01,4.940600000000000000e+04,2.100000000000000000e+02,3.060000000000000000e+02,1.390000000000000000e+02,1.190000000000000000e+02,2.000000000000000000e+00,1.790000000000000000e+02,8.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+01,6.600000000000000000e+02
3.500000000000000000e+01,4.936800000000000000e+04,2.180000000000000000e+02,3.270000000000000000e+02,1.530000000000000000e+02,1.270000000000000000e+02,2.000000000000000000e+00,1.880000000000000000e+02,9.400000000000000000e+01,0.000000000000000000e+00,4.500000000000000000e+01,7.010000000000000000e+02
3.600000000000000000e+01,4.933900000000000000e+04,2.220000000000000000e+02,3.330000000000000000e+02,1.550000000000000000e+02,1.450000000000000000e+02,3.000000000000000000e+00,1.890000000000000000e+02,9.100000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,7.330000000000000000e+02
3.700000000000000000e+01,4.930200000000000000e+04,2.390000000000000000e+02,3.390000000000000000e+02,1.550000000000000000e+02,1.590000000000000000e+02,3.000000000000000000e+00,1.960000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,7.730000000000000000e+02
3.800000000000000000e+01,4.926400000000000000e+04,2.550000000000000000e+02,3.510000000000000000e+02,1.570000000000000000e+02,1.680000000000000000e+02,3.000000000000000000e+00,2.060000000000000000e+02,9.900000000000000000e+01,0.000000000000000000e+00,5.600000000000000000e+01,8.110000000000000000e+02
3.900000000000000000e+01,4.922300000000000000e+04,2.700000000000000000e+02,3.620000000000000000e+02,1.630000000000000000e+02,1.790000000000000000e+02,3.000000000000000000e+00,2.180000000000000000e+02,1.040000000000000000e+02,0.000000000000000000e+00,5.700000000000000000e+01,8.520000000000000000e+02
4.000000000000000000e+01,4.917500000000000000e+04,2.830000000000000000e+02,3.770000000000000000e+02,1.720000000000000000e+02,1.940000000000000000e+02,5.000000000000000000e+00,2.220000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00,5.600000000000000000e+01,9.000000000000000000e+02
4.100000000000000000e+01,4.914100000000000000e+04,2.920000000000000000e+02,3.840000000000000000e+02,1.620000000000000000e+02,2.080000000000000000e+02,6.000000000000000000e+00,2.370000000000000000e+02,1.170000000000000000e+02,0.000000000000000000e+00,5.400000000000000000e+01,9.340000000000000000e+02
4.200000000000000000e+01,4.910200000000000000e+04,3.010000000000000000e+02,3.970000000000000000e+02,1.670000000000000000e+02,2.210000000000000000e+02,6.000000000000000000e+00,2.440000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,5.900000000000000000e+01,9.730000000000000000e+02
4.300000000000000000e+01,4.906700000000000000e+04,3.110000000000000000e+02,4.000000000000000000e+02,1.660000000000000000e+02,2.390000000000000000e+02,7.000000000000000000e+00,2.470000000000000000e+02,1.320000000000000000e+02,0.000000000000000000e+00,6.500000000000000000e+01,1.008000000000000000e+03
4.400000000000000000e+01,4.902600000000000000e+04,3.090000000000000000e+02,4.280000000000000000e+02,1.840000000000000000e+02,2.510000000000000000e+02,7.000000000000000000e+00,2.600000000000000000e+02,1.450000000000000000e+02,0.000000000000000000e+00,6.600000000000000000e+01,1.049000000000000000e+03
4.500000000000000000e+01,4.898600000000000000e+04,3.120000000000000000e+02,4.420000000000000000e+02,1.940000000000000000e+02,2.700000000000000000e+02,8.000000000000000000e+00,2.690000000000000000e+02,1.490000000000000000e+02,0.000000000000000000e+00,6.600000000000000000e+01,1.089000000000000000e+03
4.600000000000000000e+01,4.894300000000000000e+04,3.130000000000000000e+02,4.610000000000000000e+02,2.100000000000000000e+02,2.900000000000000000e+02,8.000000000000000000e+00,2.770000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,6.600000000000000000e+01,1.132000000000000000e+03
4.700000000000000000e+01,4.888600000000000000e+04,3.290000000000000000e+02,4.740000000000000000e+02,2.250000000000000000e+02,3.140000000000000000e+02,9.000000000000000000e+00,2.830000000000000000e+02,1.610000000000000000e+02,0.000000000000000000e+00,6.900000000000000000e+01,1.189000000000000000e+03
4.800000000000000000e+01,4.883700000000000000e+04,3.390000000000000000e+02,4.740000000000000000e+02,2.280000000000000000e+02,3.500000000000000000e+02,9.000000000000000000e+00,2.840000000000000000e+02,1.600000000000000000e+02,0.000000000000000000e+00,7.100000000000000000e+01,1.238000000000000000e+03
4.900000000000000000e+01,4.878900000000000000e+04,3.380000000000000000e+02,5.040000000000000000e+02,2.490000000000000000e+02,3.640000000000000000e+02,1.100000000000000000e+01,2.950000000000000000e+02,1.560000000000000000e+02,0.000000000000000000e+00,7.600000000000000000e+01,1.286000000000000000e+03
5.000000000000000000e+01,4.873400000000000000e+04,3.520000000000000000e+02,5.140000000000000000e+02,2.460000000000000000e+02,3.920000000000000000e+02,1.100000000000000000e+01,3.130000000000000000e+02,1.610000000000000000e+02,0.000000000000000000e+00,8.200000000000000000e+01,1.341000000000000000e+03
5.100000000000000000e+01,4.868000000000000000e+04,3.680000000000000000e+02,5.330000000000000000e+02,2.500000000000000000e+02,4.070000000000000000e+02,1.200000000000000000e+01,3.220000000000000000e+02,1.660000000000000000e+02,0.000000000000000000e+00,9.200000000000000000e+01,1.395000000000000000e+03
5.200000000000000000e+01,4.862000000000000000e+04,3.830000000000000000e+02,5.520000000000000000e+02,2.590000000000000000e+02,4.330000000000000000e+02,1.200000000000000000e+01,3.380000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,9.400000000000000000e+01,1.455000000000000000e+03
5.300000000000000000e+01,4.855600000000000000e+04,3.950000000000000000e+02,5.760000000000000000e+02,2.770000000000000000e+02,4.600000000000000000e+02,1.300000000000000000e+01,3.580000000000000000e+02,1.740000000000000000e+02,0.000000000000000000e+00,9.400000000000000000e+01,1.519000000000000000e+03
5.400000000000000000e+01,4.850600000000000000e+04,3.900000000000000000e+02,6.100000000000000000e+02,2.900000000000000000e+02,4.800000000000000000e+02,1.400000000000000000e+01,3.720000000000000000e+02,1.860000000000000000e+02,0.000000000000000000e+00,9.500000000000000000e+01,1.569000000000000000e+03
5.500000000000000000e+01,4.844400000000000000e+04,3.960000000000000000e+02,6.350000000000000000e+02,3.010000000000000000e+02,5.080000000000000000e+02,1.700000000000000000e+01,3.850000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.060000000000000000e+02,1.631000000000000000e+03
5.600000000000000000e+01,4.838900000000000000e+04,4.010000000000000000e+02,6.590000000000000000e+02,3.190000000000000000e+02,5.340000000000000000e+02,1.700000000000000000e+01,4.020000000000000000e+02,2.090000000000000000e+02,0.000000000000000000e+00,1.080000000000000000e+02,1.686000000000000000e+03
5.700000000000000000e+01,4.832600000000000000e+04,4.140000000000000000e+02,6.740000000000000000e+02,3.220000000000000000e+02,5.680000000000000000e+02,1.800000000000000000e+01,4.180000000000000000e+02,2.170000000000000000e+02,0.000000000000000000e+00,1.190000000000000000e+02,1.749000000000000000e+03
5.800000000000000000e+01,4.826400000000000000e+04,4.240000000000000000e+02,6.990000000000000000e+02,3.290000000000000000e+02,5.950000000000000000e+02,1.800000000000000000e+01,4.350000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,1.150000000000000000e+02,1.811000000000000000e+03
5.900000000000000000e+01,4.820300000000000000e+04,4.190000000000000000e+02,7.390000000000000000e+02,3.490000000000000000e+02,6.200000000000000000e+02,1.900000000000000000e+01,4.490000000000000000e+02,2.400000000000000000e+02,0.000000000000000000e+00,1.210000000000000000e+02,1.872000000000000000e+03
6.000000000000000000e+01,4.813700000000000000e+04,4.340000000000000000e+02,7.620000000000000000e+02,3.510000000000000000e+02,6.470000000000000000e+02,2.000000000000000000e+01,4.710000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00,1.220000000000000000e+02,1.938000000000000000e+03
6.100000000000000000e+01,4.805400000000000000e+04,4.660000000000000000e+02,7.720000000000000000e+02,3.510000000000000000e+02,6.880000000000000000e+02,2.000000000000000000e+01,4.800000000000000000e+02,2.600000000000000000e+02,0.000000000000000000e+00,1.310000000000000000e+02,2.021000000000000000e+03
6.200000000000000000e+01,4.800100000000000000e+04,4.730000000000000000e+02,7.830000000000000000e+02,3.480000000000000000e+02,7.220000000000000000e+02,2.100000000000000000e+01,4.860000000000000000e+02,2.630000000000000000e+02,0.000000000000000000e+00,1.350000000000000000e+02,2.074000000000000000e+03
6.300000000000000000e+01,4.793700000000000000e+04,4.850000000000000000e+02,8.090000000000000000e+02,3.560000000000000000e+02,7.470000000000000000e+02,2.200000000000000000e+01,4.980000000000000000e+02,2.830000000000000000e+02,0.000000000000000000e+00,1.350000000000000000e+02,2.138000000000000000e+03
6.400000000000000000e+01,4.786200000000000000e+04,4.980000000000000000e+02,8.320000000000000000e+02,3.720000000000000000e+02,7.850000000000000000e+02,2.300000000000000000e+01,5.150000000000000000e+02,2.840000000000000000e+02,0.000000000000000000e+00,1.330000000000000000e+02,2.213000000000000000e+03
6.500000000000000000e+01,4.778400000000000000e+04,5.170000000000000000e+02,8.620000000000000000e+02,3.770000000000000000e+02,8.130000000000000000e+02,2.400000000000000000e+01,5.460000000000000000e+02,2.970000000000000000e+02,0.000000000000000000e+00,1.510000000000000000e+02,2.291000000000000000e+03
6.600000000000000000e+01,4.772100000000000000e+04,5.160000000000000000e+02,8.980000000000000000e+02,3.940000000000000000e+02,8.410000000000000000e+02,2.400000000000000000e+01,5.650000000000000000e+02,3.130000000000000000e+02,0.000000000000000000e+00,1.550000000000000000e+02,2.354000000000000000e+03
6.700000000000000000e+01,4.764800000000000000e+04,5.290000000000000000e+02,9.180000000000000000e+02,3.960000000000000000e+02,8.800000000000000000e+02,2.500000000000000000e+01,5.810000000000000000e+02,3.300000000000000000e+02,0.000000000000000000e+00,1.510000000000000000e+02,2.427000000000000000e+03
6.800000000000000000e+01,4.757000000000000000e+04,5.380000000000000000e+02,9.410000000000000000e+02,4.140000000000000000e+02,9.260000000000000000e+02,2.500000000000000000e+01,5.960000000000000000e+02,3.400000000000000000e+02,0.000000000000000000e+00,1.460000000000000000e+02,2.505000000000000000e+03
6.900000000000000000e+01,4.750700000000000000e+04,5.320000000000000000e+02,9.740000000000000000e+02,4.310000000000000000e+02,9.600000000000000000e+02,2.700000000000000000e+01,6.020000000000000000e+02,3.530000000000000000e+02,0.000000000000000000e+00,1.550000000000000000e+02,2.568000000000000000e+03
