#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
2.300000000000000000e+01,9.678000000000000000e+03,1.190000000000000000e+02,1.650000000000000000e+02,9.100000000000000000e+01,4.400000000000000000e+01,3.000000000000000000e+00,9.700000000000000000e+01,4.200000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,3.410000000000000000e+02
2.400000000000000000e+01,9.650000000000000000e+03,1.290000000000000000e+02,1.800000000000000000e+02,9.300000000000000000e+01,5.000000000000000000e+01,3.000000000000000000e+00,1.030000000000000000e+02,4.900000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01,3.730000000000000000e+02
2.500000000000000000e+01,9.617000000000000000e+03,1.430000000000000000e+02,1.930000000000000000e+02,9.700000000000000000e+01,5.900000000000000000e+01,3.000000000000000000e+00,1.140000000000000000e+02,5.200000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,4.100000000000000000e+02
2.600000000000000000e+01,9.584000000000000000e+03,1.570000000000000000e+02,2.050000000000000000e+02,1.050000000000000000e+02,6.800000000000000000e+01,4.000000000000000000e+00,1.180000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,4.460000000000000000e+02
2.700000000000000000e+01,9.559000000000000000e+03,1.560000000000000000e+02,2.290000000000000000e+02,1.170000000000000000e+02,7.300000000000000000e+01,4.000000000000000000e+00,1.250000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,4.740000000000000000e+02
2.800000000000000000e+01,9.520000000000000000e+03,1.670000000000000000e+02,2.500000000000000000e+02,1.280000000000000000e+02,8.200000000000000000e+01,4.000000000000000000e+00,1.320000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00,3.500000000000000000e+01,5.170000000000000000e+02
2.900000000000000000e+01,9.485000000000000000e+03,1.750000000000000000e+02,2.670000000000000000e+02,1.390000000000000000e+02,9.400000000000000000e+01,5.000000000000000000e+00,1.370000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,5.560000000000000000e+02
3.000000000000000000e+01,9.439000000000000000e+03,1.880000000000000000e+02,2.930000000000000000e+02,1.530000000000000000e+02,1.040000000000000000e+02,5.000000000000000000e+00,1.460000000000000000e+02,5.900000000000000000e+01,0.000000000000000000e+00,4.900000000000000000e+01,6.050000000000000000e+02
3.100000000000000000e+01,9.397000000000000000e+03,2.000000000000000000e+02,3.100000000000000000e+02,1.600000000000000000e+02,1.200000000000000000e+02,5.000000000000000000e+00,1.570000000000000000e+02,5.900000000000000000e+01,0.000000000000000000e+00,5.300000000000000000e+01,6.500000000000000000e+02
3.200000000000000000e+01,9.365000000000000000e+03,2.010000000000000000e+02,3.300000000000000000e+02,1.700000000000000000e+02,1.330000000000000000e+02,5.000000000000000000e+00,1.700000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00,6.900000000000000000e+01,6.860000000000000000e+02
3.300000000000000000e+01,9.337000000000000000e+03,2.120000000000000000e+02,3.350000000000000000e+02,1.640000000000000000e+02,1.470000000000000000e+02,6.000000000000000000e+00,1.720000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+01,7.170000000000000000e+02
3.400000000000000000e+01,9.302000000000000000e+03,2.180000000000000000e+02,3.540000000000000000e+02,1.710000000000000000e+02,1.580000000000000000e+02,7.000000000000000000e+00,1.790000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,6.900000000000000000e+01,7.550000000000000000e+02
3.500000000000000000e+01,9.259000000000000000e+03,2.290000000000000000e+02,3.740000000000000000e+02,1.720000000000000000e+02,1.730000000000000000e+02,7.000000000000000000e+00,1.930000000000000000e+02,9.400000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01,8.010000000000000000e+02
3.600000000000000000e+01,9.221000000000000000e+03,2.360000000000000000e+02,3.900000000000000000e+02,1.790000000000000000e+02,1.890000000000000000e+02,8.000000000000000000e+00,1.990000000000000000e+02,9.800000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01,8.420000000000000000e+02
3.700000000000000000e+01,9.185000000000000000e+03,2.450000000000000000e+02,4.010000000000000000e+02,1.790000000000000000e+02,2.050000000000000000e+02,8.000000000000000000e+00,2.110000000000000000e+02,1.120000000000000000e+02,0.000000000000000000e+00,8.700000000000000000e+01,8.810000000000000000e+02
3.800000000000000000e+01,9.143000000000000000e+03,2.540000000000000000e+02,4.220000000000000000e+02,1.930000000000000000e+02,2.160000000000000000e+02,8.000000000000000000e+00,2.180000000000000000e+02,1.150000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+01,9.260000000000000000e+02
3.900000000000000000e+01,9.112000000000000000e+03,2.470000000000000000e+02,4.380000000000000000e+02,2.040000000000000000e+02,2.340000000000000000e+02,1.100000000000000000e+01,2.220000000000000000e+02,1.170000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+01,9.600000000000000000e+02
4.000000000000000000e+01,9.075000000000000000e+03,2.530000000000000000e+02,4.510000000000000000e+02,2.060000000000000000e+02,2.510000000000000000e+02,1.200000000000000000e+01,2.330000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00,9.200000000000000000e+01,1.000000000000000000e+03
4.100000000000000000e+01,9.051000000000000000e+03,2.440000000000000000e+02,4.680000000000000000e+02,2.100000000000000000e+02,2.670000000000000000e+02,1.200000000000000000e+01,2.430000000000000000e+02,1.310000000000000000e+02,0.000000000000000000e+00,9.200000000000000000e+01,1.027000000000000000e+03
4.200000000000000000e+01,8.992000000000000000e+03,2.690000000000000000e+02,4.800000000000000000e+02,2.210000000000000000e+02,2.870000000000000000e+02,1.300000000000000000e+01,2.580000000000000000e+02,1.370000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+01,1.086000000000000000e+03
