#Time, 1: Suscep Indv, 2: No. Exp Indv, 3: No. Inf Indv, 4: No. Cont Indv, 5: No. Rec Indv, 6: No. Dead Indv, 7: Sev Cases, 8: Hosp Cases, 9:Q Sev Cases, 10: QNS Cases, 11: Cumulative Inf Count 
9.500000000000000000e+01,4.455300000000000000e+04,8.750000000000000000e+02,1.800000000000000000e+03,7.220000000000000000e+02,2.645000000000000000e+03,1.270000000000000000e+02,1.113000000000000000e+03,7.440000000000000000e+02,0.000000000000000000e+00,3.360000000000000000e+02,5.522000000000000000e+03
9.600000000000000000e+01,4.442600000000000000e+04,9.040000000000000000e+02,1.821000000000000000e+03,7.160000000000000000e+02,2.721000000000000000e+03,1.280000000000000000e+02,1.133000000000000000e+03,7.690000000000000000e+02,0.000000000000000000e+00,3.540000000000000000e+02,5.649000000000000000e+03
9.700000000000000000e+01,4.430200000000000000e+04,9.190000000000000000e+02,1.843000000000000000e+03,7.230000000000000000e+02,2.806000000000000000e+03,1.300000000000000000e+02,1.150000000000000000e+03,7.920000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,5.773000000000000000e+03
9.800000000000000000e+01,4.420200000000000000e+04,9.020000000000000000e+02,1.881000000000000000e+03,7.260000000000000000e+02,2.878000000000000000e+03,1.370000000000000000e+02,1.163000000000000000e+03,8.040000000000000000e+02,0.000000000000000000e+00,3.520000000000000000e+02,5.873000000000000000e+03
9.900000000000000000e+01,4.409000000000000000e+04,9.030000000000000000e+02,1.895000000000000000e+03,7.100000000000000000e+02,2.967000000000000000e+03,1.450000000000000000e+02,1.171000000000000000e+03,8.090000000000000000e+02,0.000000000000000000e+00,3.490000000000000000e+02,5.985000000000000000e+03
1.000000000000000000e+02,4.397800000000000000e+04,9.080000000000000000e+02,1.914000000000000000e+03,7.190000000000000000e+02,3.054000000000000000e+03,1.460000000000000000e+02,1.186000000000000000e+03,8.150000000000000000e+02,0.000000000000000000e+00,3.580000000000000000e+02,6.097000000000000000e+03
1.010000000000000000e+02,4.386300000000000000e+04,9.100000000000000000e+02,1.943000000000000000e+03,7.230000000000000000e+02,3.136000000000000000e+03,1.480000000000000000e+02,1.202000000000000000e+03,8.230000000000000000e+02,0.000000000000000000e+00,3.690000000000000000e+02,6.212000000000000000e+03
1.020000000000000000e+02,4.373300000000000000e+04,9.280000000000000000e+02,1.971000000000000000e+03,7.480000000000000000e+02,3.214000000000000000e+03,1.540000000000000000e+02,1.213000000000000000e+03,8.310000000000000000e+02,0.000000000000000000e+00,3.590000000000000000e+02,6.342000000000000000e+03
1.030000000000000000e+02,4.362600000000000000e+04,9.260000000000000000e+02,1.995000000000000000e+03,7.600000000000000000e+02,3.296000000000000000e+03,1.570000000000000000e+02,1.219000000000000000e+03,8.460000000000000000e+02,0.000000000000000000e+00,3.700000000000000000e+02,6.449000000000000000e+03
1.040000000000000000e+02,4.351900000000000000e+04,9.210000000000000000e+02,2.030000000000000000e+03,7.690000000000000000e+02,3.370000000000000000e+03,1.600000000000000000e+02,1.244000000000000000e+03,8.750000000000000000e+02,0.000000000000000000e+00,3.720000000000000000e+02,6.556000000000000000e+03
1.050000000000000000e+02,4.340000000000000000e+04,9.390000000000000000e+02,2.047000000000000000e+03,7.640000000000000000e+02,3.451000000000000000e+03,1.630000000000000000e+02,1.268000000000000000e+03,8.970000000000000000e+02,0.000000000000000000e+00,3.610000000000000000e+02,6.675000000000000000e+03
